2010 Federal Election Senate First Preferences By Polling Place for Division 148 [Event:15508 Phase:FinalResults Generated:2013-01-22T15:03:33 Cycle:109e02bb-5f15-4808-984f-b47255b191fb Created:2013-01-22T14:55:43 Environment:PROD Site:PARKES Server:NTR01 Version:6.0.10.10009]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Ticket,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
NSW,148,Shortland,376,Warners Bay (Shortland),B,22024,2,"FRIER, Bob",,0
NSW,148,Shortland,376,Warners Bay (Shortland),C,22224,0,C Ticket Votes,,0
NSW,148,Shortland,376,Warners Bay (Shortland),C,21904,1,"ROBINSON, Tony",,0
NSW,148,Shortland,376,Warners Bay (Shortland),C,21907,2,"SELBY, Noel",,0
NSW,148,Shortland,376,Warners Bay (Shortland),D,22215,0,D Ticket Votes,,0
NSW,148,Shortland,376,Warners Bay (Shortland),D,21429,1,"HODGES, Darrin",,0
NSW,148,Shortland,376,Warners Bay (Shortland),D,21430,2,"FOLKES, Nick",,0
NSW,148,Shortland,376,Warners Bay (Shortland),E,22220,0,E Ticket Votes,Building Australia,7
NSW,148,Shortland,376,Warners Bay (Shortland),E,21798,1,"BROWN, Ray",Building Australia,0
NSW,148,Shortland,376,Warners Bay (Shortland),E,21799,2,"O'DONNELL, Michael",Building Australia,0
NSW,148,Shortland,376,Warners Bay (Shortland),F,22212,0,F Ticket Votes,Senator On-Line,0
NSW,148,Shortland,376,Warners Bay (Shortland),F,21465,1,"BAS, Wes",Senator On-Line,0
NSW,148,Shortland,376,Warners Bay (Shortland),F,21470,2,"ROACH, Brianna",Senator On-Line,0
NSW,148,Shortland,376,Warners Bay (Shortland),G,22222,0,G Ticket Votes,Communist,2
NSW,148,Shortland,376,Warners Bay (Shortland),G,21787,1,"LAWLER, Geoff",Communist,0
NSW,148,Shortland,376,Warners Bay (Shortland),G,21789,2,"KELLAWAY, Brenda Anne",Communist,0
NSW,148,Shortland,376,Warners Bay (Shortland),H,22233,0,H Ticket Votes,,0
NSW,148,Shortland,376,Warners Bay (Shortland),H,22021,1,"BLOOM, Nadia",,0
NSW,148,Shortland,376,Warners Bay (Shortland),H,22022,2,"IRELAND, Bede",,0
NSW,148,Shortland,376,Warners Bay (Shortland),I,22211,0,I Ticket Votes,Citizens Electoral Council of Australia,6
NSW,148,Shortland,376,Warners Bay (Shortland),I,21031,1,"BUTLER, Robert H",Citizens Electoral Council of Australia,0
NSW,148,Shortland,376,Warners Bay (Shortland),I,21037,2,"McCAFFREY, Ian David",Citizens Electoral Council of Australia,0
NSW,148,Shortland,376,Warners Bay (Shortland),J,22219,0,J Ticket Votes,Australian Democrats,17
NSW,148,Shortland,376,Warners Bay (Shortland),J,21733,1,"CLANCY, Fiona",Australian Democrats,1
NSW,148,Shortland,376,Warners Bay (Shortland),J,21736,2,"MITCHELL, Jen",Australian Democrats,0
NSW,148,Shortland,376,Warners Bay (Shortland),K,22218,0,K Ticket Votes,,0
NSW,148,Shortland,376,Warners Bay (Shortland),K,21714,1,"SAMPSON, Meg",,0
NSW,148,Shortland,376,Warners Bay (Shortland),K,21718,2,"HINCHCLIFFE, J",,0
NSW,148,Shortland,376,Warners Bay (Shortland),L,22232,0,L Ticket Votes,,0
NSW,148,Shortland,376,Warners Bay (Shortland),L,22019,1,"BELGRAVE, Leon Adrian",,0
NSW,148,Shortland,376,Warners Bay (Shortland),L,22020,2,"BEREGSZASZI, Janos",,0
NSW,148,Shortland,376,Warners Bay (Shortland),M,22207,0,M Ticket Votes,The Climate Sceptics,10
NSW,148,Shortland,376,Warners Bay (Shortland),M,21127,1,"KOUTALIANOS, Bill",The Climate Sceptics,1
NSW,148,Shortland,376,Warners Bay (Shortland),M,21134,2,"BROWN, Geoffrey",The Climate Sceptics,0
NSW,148,Shortland,376,Warners Bay (Shortland),N,22213,0,N Ticket Votes,Secular Party of Australia,4
NSW,148,Shortland,376,Warners Bay (Shortland),N,21229,1,"BRYCE, Ian",Secular Party of Australia,0
NSW,148,Shortland,376,Warners Bay (Shortland),N,21233,2,"WARREN, Lyle Richard",Secular Party of Australia,0
NSW,148,Shortland,376,Warners Bay (Shortland),O,22216,0,O Ticket Votes,Shooters and Fishers,49
NSW,148,Shortland,376,Warners Bay (Shortland),O,21451,1,"MUIRHEAD, Jim Gerard",Shooters and Fishers,2
NSW,148,Shortland,376,Warners Bay (Shortland),O,21455,2,"McGLASHAN, Alistair David",Shooters and Fishers,0
NSW,148,Shortland,376,Warners Bay (Shortland),P,22226,0,P Ticket Votes,Democratic Labor Party (DLP) of Australia,13
NSW,148,Shortland,376,Warners Bay (Shortland),P,22015,1,"McCAFFREY, Simon Thomas",Democratic Labor Party (DLP) of Australia,0
NSW,148,Shortland,376,Warners Bay (Shortland),P,22016,2,"CULLEN, Martin",Democratic Labor Party (DLP) of Australia,0
NSW,148,Shortland,376,Warners Bay (Shortland),Q,22203,0,Q Ticket Votes,Australian Sex Party,48
NSW,148,Shortland,376,Warners Bay (Shortland),Q,20841,1,"LEISHMAN, Marianne",Australian Sex Party,1
NSW,148,Shortland,376,Warners Bay (Shortland),Q,20947,2,"CAMPBELL, Huw",Australian Sex Party,0
NSW,148,Shortland,376,Warners Bay (Shortland),Q,20949,3,"ZIMMERMAN, Larissa",Australian Sex Party,0
NSW,148,Shortland,376,Warners Bay (Shortland),R,22227,0,R Ticket Votes,,0
NSW,148,Shortland,376,Warners Bay (Shortland),R,21993,1,"BARKER, David",,0
